,time,crime_type,crime_description,crime_intensity
560,2014-05,Property,Embezzlement,4.724349653362376e-06
561,2014-06,Property,Embezzlement,4.873230477404916e-06
562,2014-07,Property,Embezzlement,4.7267646168618016e-06
563,2014-08,Property,Embezzlement,4.580223867675853e-06
564,2014-09,Property,Embezzlement,4.581395111475919e-06
565,2014-10,Property,Embezzlement,4.4347422139785295e-06
566,2014-11,Property,Embezzlement,4.140151713456771e-06
567,2014-12,Property,Embezzlement,3.845410433319519e-06
568,2015-01,Property,Embezzlement,3.846394779258779e-06
569,2015-02,Property,Embezzlement,3.773391559477991e-06
570,2015-03,Property,Embezzlement,3.848364983745514e-06
571,2015-04,Property,Embezzlement,3.4792209543114443e-06
572,2015-05,Property,Embezzlement,3.1839326909224633e-06
573,2015-06,Property,Embezzlement,2.814429133785369e-06
574,2015-07,Property,Embezzlement,2.5922373600654713e-06
575,2015-08,Property,Embezzlement,2.5922373600654713e-06
576,2015-09,Property,Embezzlement,2.370045586345574e-06
577,2015-10,Property,Embezzlement,2.5922373600654713e-06
578,2015-11,Property,Embezzlement,2.74036520921207e-06
579,2015-12,Property,Embezzlement,2.9625569829319673e-06
580,2016-01,Property,Embezzlement,3.1847487566518647e-06
581,2016-02,Property,Embezzlement,3.2588126812251636e-06
582,2016-03,Property,Embezzlement,3.110684832078565e-06
583,2016-04,Property,Embezzlement,3.332876605798463e-06
584,2016-05,Property,Embezzlement,3.4810044549450614e-06
585,2016-06,Property,Embezzlement,3.406940530371762e-06
586,2016-07,Property,Embezzlement,3.5550683795183607e-06
587,2016-08,Property,Embezzlement,3.851324077811557e-06
588,2016-09,Property,Embezzlement,3.999451926958156e-06
589,2016-10,Property,Embezzlement,4.221643700678053e-06
590,2016-11,Property,Embezzlement,3.851324077811557e-06
591,2016-12,Property,Embezzlement,3.62913230409166e-06
592,2017-01,Property,Embezzlement,3.036620907505266e-06
593,2017-02,Property,Embezzlement,2.8144291337853688e-06
594,2017-03,Property,Embezzlement,2.8144291337853688e-06
595,2017-04,Property,Embezzlement,2.74036520921207e-06
596,2017-05,Property,Embezzlement,2.4441095109188728e-06
597,2017-06,Property,Embezzlement,2.4441095109188728e-06
598,2017-07,Property,Embezzlement,2.073789888052377e-06
599,2017-08,Property,Embezzlement,1.7775341897591801e-06
600,2001-01,Property,Forgery & Counterfeiting,
601,2001-02,Property,Forgery & Counterfeiting,
602,2001-03,Property,Forgery & Counterfeiting,
603,2001-04,Property,Forgery & Counterfeiting,
604,2001-05,Property,Forgery & Counterfeiting,
605,2001-06,Property,Forgery & Counterfeiting,
606,2001-07,Property,Forgery & Counterfeiting,
607,2001-08,Property,Forgery & Counterfeiting,
608,2001-09,Property,Forgery & Counterfeiting,
609,2001-10,Property,Forgery & Counterfeiting,
610,2001-11,Property,Forgery & Counterfeiting,
611,2001-12,Property,Forgery & Counterfeiting,0.00016262350073816546
612,2002-01,Property,Forgery & Counterfeiting,0.00016832606303905488
613,2002-02,Property,Forgery & Counterfeiting,0.0001701873950761821
614,2002-03,Property,Forgery & Counterfeiting,0.00017037060508349352
615,2002-04,Property,Forgery & Counterfeiting,0.0001720255606859583
616,2002-05,Property,Forgery & Counterfeiting,0.00017080787532287243
617,2002-06,Property,Forgery & Counterfeiting,0.00017099186508131428
618,2002-07,Property,Forgery & Counterfeiting,0.00017552922500161072
619,2002-08,Property,Forgery & Counterfeiting,0.00017662997180173482
620,2002-09,Property,Forgery & Counterfeiting,0.00017892738132043866
621,2002-10,Property,Forgery & Counterfeiting,0.00017482578979397318
622,2002-11,Property,Forgery & Counterfeiting,0.00017339389330362024
623,2002-12,Property,Forgery & Counterfeiting,0.00017498928331532857
624,2003-01,Property,Forgery & Counterfeiting,0.00017426051629965006
625,2003-02,Property,Forgery & Counterfeiting,0.00017839809934425138
626,2003-03,Property,Forgery & Counterfeiting,0.00018183534759863194
627,2003-04,Property,Forgery & Counterfeiting,0.00018167479152782386
628,2003-05,Property,Forgery & Counterfeiting,0.00018144333686100577
629,2003-06,Property,Forgery & Counterfeiting,0.0001805749966226183
630,2003-07,Property,Forgery & Counterfeiting,0.00017595425189450764
631,2003-08,Property,Forgery & Counterfeiting,0.0001715397677272221
632,2003-09,Property,Forgery & Counterfeiting,0.00017052126102811357
633,2003-10,Property,Forgery & Counterfeiting,0.00017248006763034244
634,2003-11,Property,Forgery & Counterfeiting,0.0001754350791737733
635,2003-12,Property,Forgery & Counterfeiting,0.00017825204341822103
636,2004-01,Property,Forgery & Counterfeiting,0.0001784434169675814
637,2004-02,Property,Forgery & Counterfeiting,0.00017756835884026617
638,2004-03,Property,Forgery & Counterfeiting,0.00017783068974148568
639,2004-04,Property,Forgery & Counterfeiting,0.00017937513507431917
640,2004-05,Property,Forgery & Counterfeiting,0.0001811354420315817
641,2004-06,Property,Forgery & Counterfeiting,0.00018125811097959265
642,2004-07,Property,Forgery & Counterfeiting,0.00018402103077107802
643,2004-08,Property,Forgery & Counterfeiting,0.00018478844115455673
644,2004-09,Property,Forgery & Counterfeiting,0.00018455658636764194
645,2004-10,Property,Forgery & Counterfeiting,0.00018410991969947574
646,2004-11,Property,Forgery & Counterfeiting,0.00018559443073612653
647,2004-12,Property,Forgery & Counterfeiting,0.0001861502096158758
648,2005-01,Property,Forgery & Counterfeiting,0.0001858470054290757
649,2005-02,Property,Forgery & Counterfeiting,0.00018669048810529256
650,2005-03,Property,Forgery & Counterfeiting,0.00018818080351337826
651,2005-04,Property,Forgery & Counterfeiting,0.00018924240221548615
652,2005-05,Property,Forgery & Counterfeiting,0.00019001808763856936
653,2005-06,Property,Forgery & Counterfeiting,0.000193526634714164
654,2005-07,Property,Forgery & Counterfeiting,0.00019588895765025377
655,2005-08,Property,Forgery & Counterfeiting,0.00019955029196468173
656,2005-09,Property,Forgery & Counterfeiting,0.00020105552348904498
657,2005-10,Property,Forgery & Counterfeiting,0.000201409433516145
658,2005-11,Property,Forgery & Counterfeiting,0.00020089819889534887
659,2005-12,Property,Forgery & Counterfeiting,0.0001998809665172316
660,2006-01,Property,Forgery & Counterfeiting,0.00019994586003537024
661,2006-02,Property,Forgery & Counterfeiting,0.0001969748992536643
662,2006-03,Property,Forgery & Counterfeiting,0.0001955912049781727
663,2006-04,Property,Forgery & Counterfeiting,0.00019283031692140357
664,2006-05,Property,Forgery & Counterfeiting,0.00018977589603468004
665,2006-06,Property,Forgery & Counterfeiting,0.0001891092223544645
666,2006-07,Property,Forgery & Counterfeiting,0.00018778883004621314
667,2006-08,Property,Forgery & Counterfeiting,0.00018414395019621116
668,2006-09,Property,Forgery & Counterfeiting,0.00018136564261417136
669,2006-10,Property,Forgery & Counterfeiting,0.00018127279083780183
670,2006-11,Property,Forgery & Counterfeiting,0.00017841592767645274
671,2006-12,Property,Forgery & Counterfeiting,0.0001751184105420411
672,2007-01,Property,Forgery & Counterfeiting,0.0001729088472118359
673,2007-02,Property,Forgery & Counterfeiting,0.00017412181092514158
674,2007-03,Property,Forgery & Counterfeiting,0.00017511764919325373
675,2007-04,Property,Forgery & Counterfeiting,0.00017626083976794897
676,2007-05,Property,Forgery & Counterfeiting,0.00017945063783673262
677,2007-06,Property,Forgery & Counterfeiting,0.00018147546938414573
678,2007-07,Property,Forgery & Counterfeiting,0.00018438076932711476
679,2007-08,Property,Forgery & Counterfeiting,0.000189632149492491
680,2007-09,Property,Forgery & Counterfeiting,0.00019005701527359005
681,2007-10,Property,Forgery & Counterfeiting,0.00018989614710904963
682,2007-11,Property,Forgery & Counterfeiting,0.00019120188942964192
683,2007-12,Property,Forgery & Counterfeiting,0.0001921424878195391
684,2008-01,Property,Forgery & Counterfeiting,0.000194332947201259
685,2008-02,Property,Forgery & Counterfeiting,0.00019792287548938737
686,2008-03,Property,Forgery & Counterfeiting,0.00019489862054066027
687,2008-04,Property,Forgery & Counterfeiting,0.00019665401148056158
688,2008-05,Property,Forgery & Counterfeiting,0.00019384558674470363
689,2008-06,Property,Forgery & Counterfeiting,0.00018867479540576906
690,2008-07,Property,Forgery & Counterfeiting,0.00018106010655527367
691,2008-08,Property,Forgery & Counterfeiting,0.000174178610873959
692,2008-09,Property,Forgery & Counterfeiting,0.0001737843920999284
693,2008-10,Property,Forgery & Counterfeiting,0.00017184051223081685
694,2008-11,Property,Forgery & Counterfeiting,0.0001707073904288544
695,2008-12,Property,Forgery & Counterfeiting,0.0001724527734278035
696,2009-01,Property,Forgery & Counterfeiting,0.0001717622588066235
697,2009-02,Property,Forgery & Counterfeiting,0.00016649172970429623
698,2009-03,Property,Forgery & Counterfeiting,0.00016639025774696918
699,2009-04,Property,Forgery & Counterfeiting,0.00016414545238202142
700,2009-05,Property,Forgery & Counterfeiting,0.00016337793113453865
701,2009-06,Property,Forgery & Counterfeiting,0.00016490234712239862
702,2009-07,Property,Forgery & Counterfeiting,0.00016598380492908663
703,2009-08,Property,Forgery & Counterfeiting,0.00016469823543154024
704,2009-09,Property,Forgery & Counterfeiting,0.00016355996780977012
705,2009-10,Property,Forgery & Counterfeiting,0.00016367957003575635
706,2009-11,Property,Forgery & Counterfeiting,0.00016335493719656154
707,2009-12,Property,Forgery & Counterfeiting,0.00016132649189506588
708,2010-01,Property,Forgery & Counterfeiting,0.00015914873210306097
709,2010-02,Property,Forgery & Counterfeiting,0.00015815555347217761
710,2010-03,Property,Forgery & Counterfeiting,0.00015434476911065954
711,2010-04,Property,Forgery & Counterfeiting,0.00015186662284187452
712,2010-05,Property,Forgery & Counterfeiting,0.0001466426428386587
713,2010-06,Property,Forgery & Counterfeiting,0.00014178672042344578
714,2010-07,Property,Forgery & Counterfeiting,0.00013855268689052114
715,2010-08,Property,Forgery & Counterfeiting,0.0001365070628131452
716,2010-09,Property,Forgery & Counterfeiting,0.00013438860135600526
717,2010-10,Property,Forgery & Counterfeiting,0.0001304189312958996
718,2010-11,Property,Forgery & Counterfeiting,0.00012652583671043173
719,2010-12,Property,Forgery & Counterfeiting,0.00012056164843616042
720,2011-01,Property,Forgery & Counterfeiting,0.00011711829039869984
721,2011-02,Property,Forgery & Counterfeiting,0.00011323304520169398
722,2011-03,Property,Forgery & Counterfeiting,0.00011164378456152882
723,2011-04,Property,Forgery & Counterfeiting,0.00010894609140796472
724,2011-05,Property,Forgery & Counterfeiting,0.00011090823803594306
725,2011-06,Property,Forgery & Counterfeiting,0.00011116909380927088
726,2011-07,Property,Forgery & Counterfeiting,0.00010966909377073927
727,2011-08,Property,Forgery & Counterfeiting,0.00010861300515129784
728,2011-09,Property,Forgery & Counterfeiting,0.00011036446219994064
729,2011-10,Property,Forgery & Counterfeiting,0.00011122894069697791
730,2011-11,Property,Forgery & Counterfeiting,0.0001115023367646862
731,2011-12,Property,Forgery & Counterfeiting,0.00011627913415234428
732,2012-01,Property,Forgery & Counterfeiting,0.00011632998459175138
733,2012-02,Property,Forgery & Counterfeiting,0.00011940656854205143
734,2012-03,Property,Forgery & Counterfeiting,0.00012167031053506045
735,2012-04,Property,Forgery & Counterfeiting,0.00012326923132486805
736,2012-05,Property,Forgery & Counterfeiting,0.0001245725003746914
737,2012-06,Property,Forgery & Counterfeiting,0.00012609647707827803
738,2012-07,Property,Forgery & Counterfeiting,0.00012821615616958817
739,2012-08,Property,Forgery & Counterfeiting,0.00013180959411171825
740,2012-09,Property,Forgery & Counterfeiting,0.00013046352880995865
741,2012-10,Property,Forgery & Counterfeiting,0.00013073920096533755
742,2012-11,Property,Forgery & Counterfeiting,0.0001330780174175494
743,2012-12,Property,Forgery & Counterfeiting,0.0001311429513426494
744,2013-01,Property,Forgery & Counterfeiting,0.00013517531907391255
745,2013-02,Property,Forgery & Counterfeiting,0.00013655495324122195
746,2013-03,Property,Forgery & Counterfeiting,0.00013469387153930993
747,2013-04,Property,Forgery & Counterfeiting,0.00013430598816453
748,2013-05,Property,Forgery & Counterfeiting,0.00013377097456977188
749,2013-06,Property,Forgery & Counterfeiting,0.00013397222873476092
750,2013-07,Property,Forgery & Counterfeiting,0.00013150294995778
751,2013-08,Property,Forgery & Counterfeiting,0.00012925335840087426
752,2013-09,Property,Forgery & Counterfeiting,0.000126560615366
753,2013-10,Property,Forgery & Counterfeiting,0.00012239277506827473
754,2013-11,Property,Forgery & Counterfeiting,0.00011954949849971162
755,2013-12,Property,Forgery & Counterfeiting,0.00011552519036175605
756,2014-01,Property,Forgery & Counterfeiting,0.0001100977186386615
757,2014-02,Property,Forgery & Counterfeiting,0.00010636398907740655
758,2014-03,Property,Forgery & Counterfeiting,0.00010609602548001545
759,2014-04,Property,Forgery & Counterfeiting,0.00010501613479186196
760,2014-05,Property,Forgery & Counterfeiting,0.00010356660255730324
761,2014-06,Property,Forgery & Counterfeiting,0.00010241167685091835
762,2014-07,Property,Forgery & Counterfeiting,0.00010347183169099027
763,2014-08,Property,Forgery & Counterfeiting,0.00010371990822930468
764,2014-09,Property,Forgery & Counterfeiting,0.00010744110471106415
765,2014-10,Property,Forgery & Counterfeiting,0.00011035116875783228
766,2014-11,Property,Forgery & Counterfeiting,0.0001086050511976427
767,2014-12,Property,Forgery & Counterfeiting,0.000112108504171392
768,2015-01,Property,Forgery & Counterfeiting,0.00011124957207702299
769,2015-02,Property,Forgery & Counterfeiting,0.00011120406889991006
770,2015-03,Property,Forgery & Counterfeiting,0.00011152857750970158
771,2015-04,Property,Forgery & Counterfeiting,0.00011333377193725135
772,2015-05,Property,Forgery & Counterfeiting,0.00011232618353789233
773,2015-06,Property,Forgery & Counterfeiting,0.0001136881242200141
774,2015-07,Property,Forgery & Counterfeiting,0.00011294748497428111
775,2015-08,Property,Forgery & Counterfeiting,0.00011109588685994863
776,2015-09,Property,Forgery & Counterfeiting,0.00010887396912274966
777,2015-10,Property,Forgery & Counterfeiting,0.00011035524761421561
778,2015-11,Property,Forgery & Counterfeiting,0.00011361406029544077
779,2015-12,Property,Forgery & Counterfeiting,0.00011465095523946696
780,2016-01,Property,Forgery & Counterfeiting,0.0001202057495824644
781,2016-02,Property,Forgery & Counterfeiting,0.00012383488188655604
782,2016-03,Property,Forgery & Counterfeiting,0.00012479771290600894
783,2016-04,Property,Forgery & Counterfeiting,0.00012420520150942257
784,2016-05,Property,Forgery & Counterfeiting,0.00012701963064320793
785,2016-06,Property,Forgery & Counterfeiting,0.00012561241607631526
786,2016-07,Property,Forgery & Counterfeiting,0.00013005625155071323
787,2016-08,Property,Forgery & Counterfeiting,0.0001322041053633389
788,2016-09,Property,Forgery & Counterfeiting,0.00013264848891077872
789,2016-10,Property,Forgery & Counterfeiting,0.00013472227879883112
790,2016-11,Property,Forgery & Counterfeiting,0.00013494447057255102
791,2016-12,Property,Forgery & Counterfeiting,0.00013724045223432332
792,2017-01,Property,Forgery & Counterfeiting,0.0001376848357817631
793,2017-02,Property,Forgery & Counterfeiting,0.0001382773471783495
794,2017-03,Property,Forgery & Counterfeiting,0.00013931424212237567
795,2017-04,Property,Forgery & Counterfeiting,0.00013946236997152225
796,2017-05,Property,Forgery & Counterfeiting,0.00013798109148005627
797,2017-06,Property,Forgery & Counterfeiting,0.00013753670793261645
798,2017-07,Property,Forgery & Counterfeiting,0.00013398163955309807
799,2017-08,Property,Forgery & Counterfeiting,0.00013131533826845932
800,2001-01,Property,Fraud,
801,2001-02,Property,Fraud,
802,2001-03,Property,Fraud,
803,2001-04,Property,Fraud,
804,2001-05,Property,Fraud,
805,2001-06,Property,Fraud,
806,2001-07,Property,Fraud,
807,2001-08,Property,Fraud,
808,2001-09,Property,Fraud,
809,2001-10,Property,Fraud,
810,2001-11,Property,Fraud,
811,2001-12,Property,Fraud,0.0007923789889318755
812,2002-01,Property,Fraud,0.0007753028298580859
813,2002-02,Property,Fraud,0.0007642114211386043
814,2002-03,Property,Fraud,0.0007477814212127181
815,2002-04,Property,Fraud,0.000749716512075278
816,2002-05,Property,Fraud,0.0007478970147089335
817,2002-06,Property,Fraud,0.0007442420342956595
818,2002-07,Property,Fraud,0.0007474151420051822
819,2002-08,Property,Fraud,0.0007518415251474158
820,2002-09,Property,Fraud,0.0007500420221559349
821,2002-10,Property,Fraud,0.0007501366986809225
822,2002-11,Property,Fraud,0.0007459782005304947
